849.523	2033.94	184.056	16.1749	2015/12/18 18:38:11	10.7605	1821	34	848.998	2032.91
2359.2	736.185	173.178	3.71819	2015/12/18 18:38:46	12.0411	1823	34	2358.78	735.308
1641.92	2056.01	184.141	9.63407	2015/12/18 18:39:04	10.3881	1824	34	1641.11	2054.74
833.382	1986.21	183.65	16.3158	2015/12/18 18:39:21	10.7735	1825	34	832.85	1985.3
2628.63	1632.34	180.559	1.53743	2015/12/18 18:39:21	11.3132	1825	34	2627.58	1630.85
826.039	2696.03	189.681	16.1798	2015/12/18 18:39:39	11.2223	1826	34	825.165	2694.7
2352.66	716.344	173.016	3.77043	2015/12/18 18:39:58	12.3358	1827	34	2352.22	715.588
1862.01	842.511	173.986	7.81236	2015/12/18 18:40:15	11.6043	1828	34	1861.65	841.807
1875.02	848.106	174.034	7.70567	2015/12/18 18:40:15	11.5669	1828	34	1874.65	847.398
1895.75	857.604	174.115	7.53574	2015/12/18 18:40:15	11.2604	1828	34	1895.37	856.89
1908.45	863.348	174.165	7.43158	2015/12/18 18:40:15	11.0577	1828	34	1908.07	862.63
1918.05	867.517	174.201	7.35283	2015/12/18 18:40:15	11.1174	1828	34	1917.67	866.796
1938.73	876.773	174.28	7.18317	2015/12/18 18:40:15	11.1825	1828	34	1938.34	876.045
2464.31	1671.65	180.888	2.87904	2015/12/18 18:40:32	12.0156	1829	34	2463.33	1670.29
2370.56	1497.05	179.449	3.64982	2015/12/18 18:41:07	10.8548	1831	34	2369.77	1495.92
2369.65	769.092	173.451	3.63516	2015/12/18 18:41:24	11.8997	1832	34	2369.2	768.368
1254.31	1833.73	182.308	12.8653	2015/12/18 18:41:41	12.0366	1833	34	1253.74	1832.83
1300.49	484.142	170.899	12.373	2015/12/18 18:42:16	10.1683	1835	34	1300.3	483.624
2364.66	732.668	173.151	3.6733	2015/12/18 18:42:16	12.2507	1835	34	2364.24	731.922
2355.41	721.778	173.061	3.74818	2015/12/18 18:42:33	12.1714	1836	34	2354.99	720.999
2266.31	1682.64	180.984	4.50395	2015/12/18 18:43:26	11.6776	1839	34	2265.42	1681.32
484.409	608.745	171.758	19.0709	2015/12/18 18:43:44	11.5185	1840	34	484.309	608.219
2221.27	2437.69	187.211	4.81915	2015/12/18 18:44:01	11.9555	1841	34	2219.71	2435.5
2237.29	881.32	174.354	4.72707	2015/12/18 18:44:36	11.572	1843	34	2236.83	880.349
1207.69	2187.31	185.305	13.2	2015/12/18 18:44:54	11.8288	1844	34	1206.94	2185.97
